# file...... Feeder_2_Solar_80_triplex_meter.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=tmeter
# property.. voltage_12
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_tm_336,R2-12-47-3_tm_334,R2-12-47-3_tm_350,R2-12-47-3_tm_426,R2-12-47-3_tm_427,R2-12-47-3_tm_335,R2-12-47-3_tm_403,R2-12-47-3_tm_404,R2-12-47-3_tm_405,R2-12-47-3_tm_433,R2-12-47-3_tm_428,R2-12-47-3_tm_332,R2-12-47-3_tm_406,R2-12-47-3_tm_407,R2-12-47-3_tm_408,R2-12-47-3_tm_351,R2-12-47-3_tm_352,R2-12-47-3_tm_432,R2-12-47-3_tm_429,R2-12-47-3_tm_321,R2-12-47-3_tm_333,R2-12-47-3_tm_327,R2-12-47-3_tm_353,R2-12-47-3_tm_431,R2-12-47-3_tm_435,R2-12-47-3_tm_437,R2-12-47-3_tm_481,R2-12-47-3_tm_430,R2-12-47-3_tm_317,R2-12-47-3_tm_322,R2-12-47-3_tm_323,R2-12-47-3_tm_409,R2-12-47-3_tm_410,R2-12-47-3_tm_411,R2-12-47-3_tm_328,R2-12-47-3_tm_330,R2-12-47-3_tm_434,R2-12-47-3_tm_436,R2-12-47-3_tm_474,R2-12-47-3_tm_324,R2-12-47-3_tm_325,R2-12-47-3_tm_412,R2-12-47-3_tm_413,R2-12-47-3_tm_414,R2-12-47-3_tm_329,R2-12-47-3_tm_331,R2-12-47-3_tm_485,R2-12-47-3_tm_480,R2-12-47-3_tm_318,R2-12-47-3_tm_320,R2-12-47-3_tm_326,R2-12-47-3_tm_415,R2-12-47-3_tm_416,R2-12-47-3_tm_417,R2-12-47-3_tm_441,R2-12-47-3_tm_479,R2-12-47-3_tm_314,R2-12-47-3_tm_319,R2-12-47-3_tm_421,R2-12-47-3_tm_365,R2-12-47-3_tm_366,R2-12-47-3_tm_367,R2-12-47-3_tm_418,R2-12-47-3_tm_419,R2-12-47-3_tm_420,R2-12-47-3_tm_440,R2-12-47-3_tm_455,R2-12-47-3_tm_315,R2-12-47-3_tm_374,R2-12-47-3_tm_364,R2-12-47-3_tm_368,R2-12-47-3_tm_369,R2-12-47-3_tm_370,R2-12-47-3_tm_454,R2-12-47-3_tm_379,R2-12-47-3_tm_375,R2-12-47-3_tm_376,R2-12-47-3_tm_380,R2-12-47-3_tm_382,R2-12-47-3_tm_377,R2-12-47-3_tm_378,R2-12-47-3_tm_371,R2-12-47-3_tm_381,R2-12-47-3_tm_383,R2-12-47-3_tm_372,R2-12-47-3_tm_373
2021-07-01 12:00:00 CDT,+240.541+0.333422i,-119.993-208.123j,+241.247+0.701946i,+241.253+0.751777i,-120.978+208.307j,+240.481+0.372363i,+233.503-1.98229i,-120.085-207.082j,-120.596+208.23j,-120.033-208.794j,-121.212+208.603j,-120.128+207.849j,+242.831+1.93261i,-120.08-207.291j,-121.01+208.526j,-120.049-208.975j,-119.917+207.642j,-119.962-208.062j,-120.806+208.371j,-120.817+208.409j,-120.091-208.896j,-119.527-204.724j,-120.711+208.276j,-119.926-208.105j,+240.791+0.49872i,-121.208+208.604j,+240.975+0.605892i,-120.031-208.454j,-121.324+208.676j,-120.064-208.476j,-120.71+208.194j,+237.577+0.27399i,-119.811-211.526j,-121.093+208.579j,+240.013+0.196147i,-120.18-209.415j,+240.35+0.299618i,-121.074+208.535j,-119.797-207.371j,-120-208.253j,-120.614+208.212j,+244.139+2.82661i,-119.832-211.195j,-120.752+208.322j,+240.306+0.317826i,-120.13-208.861j,+239.966+0.367911i,+240.285+0.307276i,+240.364+0.408266i,-120.996+208.308j,-121.155+208.525j,+238.902+0.712227i,-119.93-209.773j,-120.413+207.983j,-120.071-208.319j,+239.932+0.155998i,-120.209+208.028j,+241.248+0.760779i,+241.053+0.593874i,+240.739+0.430443i,-119.526-206.407j,-119.589+207.01j,+239.281-0.425413i,-119.925-209.857j,-120.997+208.559j,-120.086-208.595j,+240.32+0.286668i,-121.252+208.635j,-121.202+208.617j,+239.853+0.199527i,+240.901+0.512603i,-120.02-209.131j,-122.523+208.58j,+240.776+0.402811i,-121.595+208.845j,-120.142-209.085j,-120.21-209.147j,-120.951+208.503j,-121.368+208.772j,-120.13-208.28j,-120.022-208.218j,+240.379+0.270554i,-120.884+208.46j,-121.337+208.508j,-120.108-208.713j,-122.601+209.431j
2021-07-01 12:30:00 CDT,+240.065+0.158888i,-119.975-208.022j,+240.588+0.459641i,+240.151+0.352782i,-121+208.438j,+240.372+0.285959i,+233.098-2.22938i,-118.549-199.692j,-120.321+208.011j,-119.92-208.176j,-120.888+208.382j,-119.718+207.431j,+239.845+0.647825i,-118.974-201.948j,-120.405+207.964j,-120.009-208.627j,-120.179+207.94j,-119.969-207.983j,-119.975+207.621j,-120.526+208.154j,-120.019-208.527j,-119.484-204.611j,-120.485+208.119j,-119.929-208.009j,+240.251+0.298788i,-120.89+208.387j,+240.714+0.453099i,-119.99-208.216j,-120.93+208.369j,-120.058-208.373j,-120.363+207.888j,+242.487+1.72271i,-119.826-210.52j,-120.785+208.345j,+239.807+0.109494i,-120.108-208.972j,+240.45+0.261558i,-120.947+208.522j,-119.751-207.202j,-119.908-207.919j,-120.166+207.758j,+236.268-0.238828i,-119.839-210.289j,-120.512+208.142j,+240.015+0.201877i,-119.966-208.247j,+240.839+0.524302i,+240.195+0.228523i,+240.564+0.40101i,-120.559+207.969j,-120.743+208.187j,+237.98+0.141757i,-119.915-209.133j,-120.171+207.791j,-120.011-208.091j,+240.267+0.18615i,-119.556+207.377j,+239.357+0.147841i,+240.507+0.338111i,+240.45+0.308976i,-119.463-205.92j,-119.05+206.633j,+239.21-0.451378i,-119.913-209.165j,-120.526+208.116j,-119.875-207.841j,+240.436+0.258152i,-120.86+208.327j,-120.139+207.649j,+239.935+0.166298i,+239.918+0.223765i,-119.969-208.591j,-123.114+209.386j,+240.159+0.232408i,-120.704+208.079j,-120.013-208.573j,-120.004-208.45j,-120.621+208.219j,-120.934+208.423j,-119.88-207.602j,-119.846-207.66j,+240.164+0.176178i,-120.568+208.185j,-121.143+208.458j,-120.028-208.378j,-121.928+208.959j
2021-07-01 13:00:00 CDT,+240.183+0.175025i,-119.933-207.851j,+240.146+0.30527i,+239.842+0.222749i,-120.248+207.756j,+240.34+0.249655i,+232.801-2.37724i,-118.526-199.638j,-120.276+207.999j,-119.9-207.944j,-119.959+207.509j,-119.781+207.525j,+239.204+0.291398i,-120.008-207.134j,-120.42+208.03j,-119.986-208.376j,-119.829+207.612j,-119.939-207.849j,-119.919+207.575j,-120.13+207.782j,-119.766-207.507j,-120.002-207.297j,-120.132+207.805j,-119.848-207.578j,+240.417+0.286223i,-120.666+208.2j,+239.615+0.121932i,-119.976-208.041j,-120.219+207.745j,-119.801-207.641j,-120.142+207.715j,+235.868-0.722655i,-118.923-205.014j,-120.589+208.187j,+239.849+0.0985387i,-120.062-208.662j,+239.616+0.0816262i,-120.497+208.056j,-119.697-206.96j,-119.766-207.477j,-120.213+207.882j,+235.409-0.719621i,-118.697-203.689j,-120.362+208.02j,+239.716+0.127276i,-119.889-207.911j,+239.331+0.0730719i,+240.228+0.210775i,+239.817+0.159399i,-120.263+207.756j,-120.711+208.246j,+237.288-0.239706i,-119.916-208.666j,-119.747+207.366j,-119.871-207.56j,+239.035-0.0974995i,-119.924+207.748j,+239.938+0.261324i,+240.468+0.339952i,+240.097+0.202433i,-119.92-208.191j,-118.685+206.393j,+239.106-0.453726i,-119.915-208.68j,-120.359+207.978j,-119.846-207.636j,+239.285+0.0134129i,-120.601+208.144j,-119.869+207.438j,+240.184+0.200458i,+239.212+0.0322388i,-119.92-208.185j,-120.624+207.481j,+239.863+0.157954i,-120.796+208.246j,-119.964-208.339j,-119.84-207.917j,-120.145+207.758j,-120.633+208.185j,-119.948-207.817j,-119.768-207.425j,+240.024+0.126803i,-119.616+207.203j,-121.006+208.428j,-119.766-207.385j,-121.459+208.651j
2021-07-01 13:30:00 CDT,+240.238+0.177284i,-119.65-207.009j,+240.49+0.370263i,+240.453+0.373439i,-120.343+207.9j,+240.249+0.219172i,+232.935-2.35162i,-119.99-206.916j,-119.962+207.664j,-119.866-207.891j,-120.632+208.226j,-119.295+207.041j,+241.442+1.03722i,-119.979-207.123j,-120.492+208.139j,-119.948-208.312j,-119.61+207.434j,-119.866-207.643j,-120.372+208.078j,-120.116+207.821j,-119.756-207.566j,-119.428-204.525j,-120.301+208.008j,-119.815-207.528j,+240.392+0.272014i,-120.641+208.235j,+240.506+0.34924i,-119.938-207.99j,-119.942+207.528j,-119.735-207.51j,-120.456+208.143j,+241.81+1.28598i,-119.822-209.729j,-120.199+207.798j,+240.278+0.187266i,-119.918-208.375j,+240.315+0.20329i,-120.682+208.336j,-119.649-206.878j,-119.715-207.443j,-120.189+207.91j,+242.279+1.60027i,-118.686-203.679j,-120.323+208.009j,+239.933+0.160117i,-119.661-207.326j,+240.608+0.40682i,+240.339+0.223604i,+240.437+0.316865i,-120.696+208.24j,-120.673+208.265j,+241.813+1.2862i,-119.891-208.587j,-119.715+207.361j,-119.846-207.537j,+239.161-0.0808824i,-119.413+207.294j,+240.667+0.447784i,+240.309+0.273951i,+240.35+0.250665i,-119.871-208.105j,-120.674+208.175j,+239.186-0.44939i,-119.89-208.608j,-120.302+207.946j,-119.822-207.611j,+239.678+0.074807i,-120.558+208.156j,-120.502+208.122j,+239.934+0.135721i,+239.798+0.153649i,-119.872-208.107j,-122.24+208.95j,+238.926-0.0257176i,-120.336+207.861j,-119.73-207.735j,-119.882-208.092j,-119.905+207.562j,-120.349+207.944j,-119.683-207.023j,-119.836-207.725j,+240.12+0.141429i,-120.312+208.021j,-120.492+207.942j,-119.909-208.029j,-121.398+208.654j
2021-07-01 14:00:00 CDT,+239.909+0.0579887i,-119.803-207.507j,+240.375+0.29744i,+240.525+0.350895i,-119.691+207.279j,+240.345+0.196058i,+232.908-2.41004i,-118.51-199.726j,-120.057+207.815j,-119.856-207.794j,-120.477+208.08j,-119.486+207.244j,+241.203+0.842374i,-118.922-201.938j,-120.069+207.735j,-119.834-207.817j,-119.958+207.79j,-119.891-207.711j,-119.214+206.927j,-119.952+207.643j,-119.891-207.944j,-119.946-207.247j,-119.604+207.505j,-119.713-207.173j,+239.47+0.0647345i,-120.022+207.628j,+239.576+0.0602576i,-119.93-207.919j,-119.995+207.583j,-119.799-207.706j,-120.149+207.802j,+241.537+1.06618i,-119.823-209.357j,-120.428+208.102j,+240.246+0.14996i,-119.907-208.204j,+239.637+0.0516775i,-120.313+207.924j,-119.535-206.505j,-119.781-207.648j,-119.807+207.47j,+241.947+1.33948i,-119.829-209.21j,-120.234+207.961j,+240.4+0.209999i,-119.599-207.117j,+239.631+0.101059i,+239.8+0.094796i,+240.391+0.232592i,-120.487+208.045j,-120.236+207.808j,+241.545+1.07037i,-119.882-208.351j,-120.253+207.988j,-119.897-207.731j,+239.519-0.0200334i,-118.84+206.696j,+240.593+0.347138i,+240.423+0.227543i,+240.328+0.179926i,-119.356-205.415j,-120.426+207.968j,+237.571-1.01903i,-118.869-203.223j,-120.371+208.085j,-119.793-207.53j,+240.068+0.108102i,-119.861+207.473j,-120.311+207.936j,+239.843+0.0525705i,+240.341+0.186217i,-119.859-207.984j,-120.094+207.188j,+240.329+0.191132i,-120.528+208.062j,-119.922-208.319j,-119.694-207.574j,-119.673+207.343j,-120.377+207.998j,-119.689-207.22j,-119.69-207.31j,+240.117+0.08047i,-119.506+207.149j,-120.477+207.965j,-119.89-207.986j,-121.095+208.404j
2021-07-01 14:30:00 CDT,+239.951+0.0387011i,-119.96-207.762j,+239.67+0.0528051i,+240.149+0.158962i,-119.895+207.591j,+239.831+0.0401137i,+239.82-0.0206405i,-120.002-206.882j,-119.902+207.684j,-119.885-207.551j,-120.217+207.928j,-119.891+207.699j,+238.135-0.438126i,-118.949-201.917j,-119.93+207.654j,-119.69-206.848j,-119.751+207.559j,-119.834-207.36j,-120.079+207.848j,-119.824+207.55j,-119.943-207.655j,-119.983-207.239j,-119.848+207.63j,-119.914-207.58j,+239.792+0.0394602i,-119.597+207.31j,+240.064+0.119462i,-119.961-207.769j,-119.759+207.435j,-119.769-207.271j,-119.539+207.159j,+234.722-1.60169i,-119.909-208.42j,-120.187+207.916j,+239.734+0.00133883i,-119.915-207.85j,+239.97+0.0545644i,-120.248+207.975j,-119.853-207.354j,-119.887-207.612j,-119.839+207.553j,+237.856-1.28486i,-118.82-202.462j,-120.06+207.828j,+239.166-0.0756587i,-119.939-207.789j,+238.966-0.16849i,+239.998+0.0699468i,+238.541-0.287275i,-120.224+207.879j,-119.987+207.633j,+240.576+0.486087i,-119.947-207.713j,-119.809+207.554j,-119.953-207.708j,+239.889+0.01984i,-119.786+207.624j,+238.521-0.255491i,+239.712+0.0397258i,+239.691+0.0274155i,-119.941-207.612j,-118.082+206.041j,+237.423-1.0563i,-118.945-202.618j,-119.971+207.693j,-119.813-207.345j,+239.419-0.0572493i,-120.144+207.833j,-119.835+207.658j,+239.295-0.120967i,+239.174-0.0953077i,-119.945-207.549j,-120.824+208.15j,+239.989+0.0740343i,-120.253+207.902j,-119.735-207.321j,-119.8-207.438j,-119.757+207.492j,-120.21+207.891j,-119.916-207.564j,-119.808-207.313j,+239.15-0.162416i,-120.033+207.774j,-120.366+207.993j,-119.947-207.736j,-120.347+207.858j
2021-07-01 15:00:00 CDT,+239.592-0.10322i,-119.88-207.52j,+239.909+0.0337901i,+239.933+0.0287995i,-120.04+207.797j,+239.757-0.0422808i,+239.63-0.165608i,-118.524-199.645j,-119.849+207.666j,-119.746-206.889j,-120.002+207.771j,-119.285+207.07j,+239.84-0.0205038i,-118.937-201.912j,-119.735+207.492j,-119.77-207.034j,-119.205+207.044j,-119.898-207.484j,-119.929+207.726j,-119.616+207.381j,-119.702-206.909j,-120.16-202.859j,-119.886+207.704j,-119.807-207.161j,+239.617-0.0338998i,-120.031+207.785j,+239.873+0.0158752i,-119.956-207.65j,-119.909+207.647j,-119.796-207.376j,-119.426+207.115j,+234.207-2.0583i,-119.931-207.825j,-119.638+207.373j,+239.521-0.0891471i,-119.875-207.6j,+239.72-0.031976i,-119.82+207.549j,-119.951-207.619j,-119.758-207.283j,-119.787+207.563j,+233.489-2.4307i,-118.888-201.909j,-119.417+207.219j,+239.365-0.0941107i,-119.883-207.548j,+238.755-0.282252i,+239.531-0.0571669i,+239.877-0.0263733i,-119.899+207.633j,-119.698+207.408j,+240.014+0.0934623i,-119.955-207.349j,-119.564+207.321j,-119.942-207.633j,+239.249-0.151965i,-119.639+207.488j,+239.32-0.158641i,+239.69-0.124615i,+239.726-0.0593229i,-119.38-204.772j,-117.696+205.774j,+239.083-0.515539i,-119.952-207.397j,-119.954+207.729j,-119.946-207.705j,+239.309-0.128675i,-119.859+207.617j,-119.81+207.564j,+239.85-0.0404251i,+239.715-0.107784i,-119.895-207.269j,-120.072+207.705j,+239.756-0.0235753i,-119.483+207.209j,-119.739-207.341j,-119.806-207.484j,-119.485+207.244j,-119.868+207.599j,-119.774-207.281j,-119.861-207.585j,+239.788-0.076887i,-119.129+206.836j,-119.735+207.413j,-119.88-207.588j,-119.861+207.517j
2021-07-01 15:30:00 CDT,+239.602-0.102886i,-119.841-207.375j,+239.901+0.0253024i,+239.952+0.0196211i,-120.015+207.804j,+239.594-0.0742381i,+239.62-0.174956i,-119.995-206.811j,-119.903+207.727j,-119.744-206.873j,-119.971+207.774j,-119.523+207.364j,+239.779-0.0598793i,-119.982-207.033j,-119.731+207.519j,-119.955-207.692j,-119.631+207.482j,-119.9-207.495j,-119.622+207.569j,-119.63+207.445j,-119.692-206.84j,-119.973-207.233j,-119.553+207.397j,-119.854-207.384j,+239.942+0.0128535i,-119.366+207.165j,+239.154-0.204702i,-119.947-207.637j,-119.476+207.277j,-119.687-207.04j,-119.858+207.674j,+239.932+0.0434192i,-119.943-207.732j,-119.985+207.779j,+239.526-0.0938719i,-119.961-207.805j,+239.885-0.0131931i,-119.998+207.795j,-119.942-207.612j,-119.662-206.99j,-119.804+207.635j,+240.086+0.142957i,-118.927-201.799j,-119.905+207.729j,+239.446-0.0857433i,-119.914-207.605j,+239.96+0.0290303i,+239.904-0.00177029i,+239.884-0.0125887i,-119.9+207.692j,-119.942+207.729j,+235.467-1.47201i,-119.969-207.199j,-119.921+207.737j,-119.945-207.611j,+239.842-0.0332864i,-119.663+207.56j,+239.953+0.0261069i,+239.782-0.0197478i,+239.738-0.0413412i,-119.883-207.265j,-119.681+207.568j,+239.095-0.505304i,-119.961-207.357j,-119.73+207.52j,-119.803-207.204j,+239.283-0.127877i,-119.867+207.679j,-119.401+207.224j,+239.862-0.0204367i,+239.921+0.00824787i,-119.888-207.185j,-118.313+206.258j,+239.227-0.115281i,-119.898+207.677j,-119.725-207.268j,-119.769-207.347j,-119.739+207.573j,-119.641+207.412j,-119.762-207.228j,-119.849-207.526j,+239.245-0.210335i,-119.073+206.83j,-119.962+207.721j,-119.871-207.509j,-119.835+207.56j
2021-07-01 16:00:00 CDT,+239.879-0.0226548i,-119.836-207.352j,+239.895+0.0265145i,+239.694-0.0528897i,-120.006+207.806j,+239.56-0.0794617i,+239.598-0.194631i,-119.983-206.677j,-119.619+207.409j,-119.729-206.836j,-119.281+207.107j,-119.475+207.31j,+239.794-0.0609253i,-118.931-201.872j,-119.832+207.648j,-119.934-207.648j,-119.852+207.717j,-119.836-207.328j,-119.9+207.742j,-119.636+207.44j,-119.883-207.529j,-119.951-207.185j,-119.684+207.542j,-119.79-207.184j,+239.908+0.0109824i,-119.998+207.799j,+239.902+0.0104044i,-119.931-207.595j,-119.238+207.034j,-119.79-207.289j,-119.639+207.407j,+239.949+0.0417152i,-119.921-207.684j,-119.97+207.785j,+239.885-0.00845675i,-119.901-207.652j,+239.576-0.0628049i,-119.99+207.8j,-119.821-207.233j,-119.741-207.17j,-119.806+207.624j,+240.111+0.146708i,-119.922-207.618j,-119.896+207.74j,+239.504-0.0887426i,-119.646-206.871j,+239.14-0.189231i,+239.883+0.00154931i,+238.48-0.384811i,-119.439+207.232j,-119.942+207.717j,+239.906+0.0114316i,-119.948-207.157j,-119.913+207.748j,-119.921-207.574j,+239.823-0.02973i,-119.196+207.091j,+239.867+0.0189927i,+239.695-0.0239155i,+239.563-0.134455i,-119.385-204.656j,-119.691+207.569j,+239.076-0.530397i,-118.977-202.185j,-119.89+207.731j,-119.794-207.22j,+239.471-0.0968728i,-119.864+207.667j,-119.174+207.002j,+239.365-0.121488i,+239.352-0.108436i,-119.897-207.158j,-120.007+207.728j,+239.891+0.00344841i,-119.919+207.7j,-119.773-207.348j,-119.699-207.095j,-119.764+207.602j,-119.887+207.683j,-119.653-206.867j,-119.852-207.475j,+239.722-0.061326i,-119.81+207.632j,-119.979+207.743j,-119.878-207.487j,-119.835+207.555j
2021-07-01 16:30:00 CDT,+239.904-0.0175088i,-119.859-207.423j,+239.778-0.0415541i,+239.746-0.0325334i,-119.69+207.444j,+239.769-0.0366463i,+232.403-2.76728i,-118.563-199.668j,-119.853+207.645j,-119.762-206.953j,-119.329+207.104j,-119.533+207.347j,+239.89-0.00380289i,-119.994-206.991j,-119.75+207.514j,-119.864-207.357j,-119.87+207.706j,-119.914-207.531j,-119.925+207.721j,-119.844+207.632j,-119.922-207.665j,-119.454-204.576j,-119.901+207.724j,-119.959-207.722j,+239.889-0.00787436i,-119.579+207.336j,+239.158-0.192558i,-119.966-207.687j,-119.529+207.279j,-119.828-207.38j,-119.477+207.174j,+240.071+0.116365i,-119.015-203.212j,-120.01+207.776j,+239.684-0.0590726i,-119.937-207.779j,+239.754-0.037944i,-119.919+207.714j,-119.961-207.65j,-119.836-207.454j,-119.481+207.21j,+240.311+0.272545i,-119.947-207.781j,-119.916+207.716j,+239.678-0.0574949i,-119.861-207.481j,+239.959+0.0406163i,+239.173-0.13348i,+239.889-0.0151741i,-119.961+207.702j,-119.987+207.716j,+240.064+0.109802i,-119.972-207.323j,-119.319+207.06j,-119.923-207.561j,+239.804-0.0382713i,-119.205+207.075j,+239.343-0.143647i,+239.802-0.0138686i,+239.895-0.0127174i,-119.932-207.352j,-119.741+207.576j,+237.405-1.11285i,-119.963-207.498j,-119.927+207.722j,-119.959-207.728j,+239.671-0.0678892i,-119.916+207.675j,-119.882+207.656j,+239.449-0.122627i,+239.934+0.00697055i,-119.935-207.303j,-120.217+207.816j,+239.387-0.131311i,-119.982+207.714j,-119.918-207.784j,-119.779-207.342j,-119.563+207.344j,-119.948+207.699j,-119.821-207.331j,-119.905-207.633j,+239.789-0.0699381i,-119.841+207.628j,-119.903+207.669j,-119.92-207.62j,-119.938+207.597j
2021-07-01 17:00:00 CDT,+239.891-0.016508i,-119.869-207.426j,+239.523-0.0442408i,+239.962+0.0302179i,-120.064+207.82j,+239.743-0.0851447i,+239.582-0.197819i,-120.019-206.71j,-119.662+207.423j,-119.894-207.43j,-119.348+207.126j,-119.334+207.146j,+237.733-0.731585i,-120.006-206.99j,-119.829+207.67j,-119.966-207.725j,-119.872+207.717j,-119.963-207.655j,-119.085+207.013j,-119.873+207.686j,-119.923-207.619j,-119.985-207.202j,-119.916+207.743j,-119.967-207.72j,+239.881-0.00894454i,-120.052+207.806j,+239.926+0.0150017i,-119.969-207.69j,-119.99+207.757j,-119.816-207.304j,-119.381+207.083j,+240.061+0.12757i,-119.955-207.907j,-119.691+207.435j,+239.529-0.0840837i,-119.861-207.537j,+239.454-0.0917284i,-119.977+207.736j,-119.963-207.645j,-119.777-207.252j,-119.849+207.662j,+233.745-2.25388i,-119.959-207.788j,-119.932+207.738j,+239.185-0.141203i,-119.743-207.127j,+239.189-0.174319i,+239.9-0.00128411i,+239.891+0.00222136i,-119.985+207.753j,-120.023+207.779j,+235.634-1.39091i,-119.985-207.327j,-119.953+207.75j,-119.922-207.335j,+239.826-0.0379835i,-119.681+207.575j,+239.971+0.0476093i,+239.951+0.0331419i,+239.89+0.00253608i,-119.932-207.32j,-119.777+207.634j,+237.305-1.16155i,-119.975-207.502j,-119.991+207.778j,-119.97-207.723j,+239.379-0.0979804i,-119.943+207.729j,-119.513+207.317j,+239.446-0.105876i,+239.917+0.0162246i,-119.935-207.272j,-120.215+207.855j,+239.882+0.00598522i,-120.016+207.771j,-119.817-207.354j,-119.836-207.458j,-119.889+207.695j,-119.743+207.5j,-119.89-207.48j,-119.837-207.372j,+239.235-0.204369i,-119.867+207.68j,-120.083+207.821j,-119.922-207.585j,-120.195+207.876j
2021-07-01 17:30:00 CDT,+239.847-0.0430545i,-119.927-207.597j,+239.687-0.0411344i,+239.139-0.2242i,-119.94+207.753j,+239.692-0.0639951i,+239.497-0.258303i,-118.566-199.688j,-119.797+207.622j,-119.745-206.813j,-119.919+207.735j,-119.731+207.604j,+239.56-0.210706i,-119.979-206.929j,-119.887+207.714j,-119.77-206.929j,-119.685+207.609j,-119.892-207.457j,-118.828+206.689j,-119.781+207.624j,-119.898-207.486j,-119.445-204.529j,-119.496+207.371j,-119.936-207.605j,+239.808-0.0442439i,-119.486+207.299j,+239.864-0.0241243i,-119.938-207.559j,-119.629+207.449j,-119.773-207.192j,-119.506+207.331j,+234.081-2.21093i,-119.949-207.477j,-119.59+207.375j,+239.839-0.0341009i,-119.909-207.609j,+239.532-0.0912006i,-119.929+207.739j,-119.801-207.138j,-119.818-207.272j,-119.767+207.607j,+239.985+0.0672488i,-119.947-207.455j,-119.854+207.697j,+239.465-0.114739i,-119.834-207.342j,+239.9-0.0037354i,+239.852-0.0256516i,+239.257-0.186347i,-119.393+207.22j,-119.902+207.701j,+239.79-0.0612534i,-119.965-207.125j,-119.876+207.706j,-119.792-207.104j,+239.799-0.054499i,-119.167+207.082j,+238.381-0.412267i,+239.833-0.00836699i,+239.788-0.0315699i,-119.414-204.603j,-119.562+207.517j,+238.961-0.60175i,-119.96-207.215j,-119.723+207.516j,-119.936-207.609j,+239.274-0.151759i,-119.823+207.653j,-119.804+207.643j,+239.753-0.048021i,+239.81-0.0200621i,-119.92-206.993j,-119.869+207.671j,+239.827-0.0242237i,-119.865+207.679j,-119.79-207.318j,-119.737-207.13j,-119.792+207.631j,-119.75+207.561j,-119.856-207.382j,-119.751-207.086j,+239.144-0.23799i,-119.776+207.62j,-119.71+207.482j,-119.894-207.466j,-119.986+207.748j
2021-07-01 18:00:00 CDT,+239.8-0.0750573i,-119.755-207.03j,+239.882-0.0262996i,+239.778-0.069617i,-119.371+207.228j,+239.797-0.0688695i,+239.412-0.322568i,-119.986-206.673j,-119.739+207.587j,-119.945-207.486j,-119.845+207.692j,-119.397+207.259j,+239.366-0.348152i,-119.965-206.904j,-119.813+207.675j,-119.671-206.481j,-119.64+207.584j,-119.851-207.272j,-119.793+207.66j,-119.684+207.548j,-119.881-207.407j,-119.962-207.097j,-119.572+207.469j,-119.895-207.415j,+239.463-0.126218i,-119.875+207.709j,+239.739-0.0725384i,-119.952-207.512j,-119.321+207.176j,-119.864-207.437j,-119.381+207.167j,+239.503-0.258332i,-119.948-207.19j,-119.842+207.695j,+239.798-0.0596588i,-119.896-207.495j,+239.448-0.118912i,-119.739+207.605j,-119.944-207.522j,-119.859-207.387j,-119.676+207.528j,+239.679-0.144813i,-118.978-201.501j,-119.319+207.208j,+239.407-0.146627i,-119.886-207.437j,+237.874-0.575132i,+239.754-0.0538843i,+239.761-0.0889123i,-119.717+207.575j,-119.547+207.355j,+239.593-0.201047i,-119.959-206.94j,-119.812+207.675j,-119.803-207.139j,+239.712-0.0788584i,-119.114+207.041j,+239.178-0.241414i,+239.64-0.0965394i,+239.784-0.0700386i,-119.899-207.034j,-119.406+207.417j,+237.336-1.16856i,-119.955-207.022j,-119.815+207.673j,-119.735-206.953j,+239.719-0.0852943i,-119.704+207.566j,-119.688+207.56j,+239.765-0.0793759i,+239.793-0.0650685i,-119.908-206.871j,-119.467+207.448j,+239.704-0.0639391i,-119.726+207.583j,-119.749-207.136j,-119.777-207.228j,-119.691+207.554j,-119.709+207.565j,-119.691-206.941j,-119.726-207.023j,+239.714-0.114989i,-119.673+207.542j,-119.422+207.233j,-119.873-207.4j,-119.783+207.614j
